Category,Setting,Diagnosis,Year,Month,Date,Count
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,3723
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,3581
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,2964
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,2839
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,3426
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,6920
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,9470
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,5111
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,3456
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,2674
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,2589
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,2440
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,2694
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,3639
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,3800
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,3539
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,3508
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,3810
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,5267
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,4836
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,4902
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,4434
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,4217
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,4018
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,4754
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,4608
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,4103
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,4161
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,4605
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,7461
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,8871
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,5447
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,4728
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,4015
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,4014
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,3831
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,4056
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,4627
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,4695
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,4731
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,4619
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,5237
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,3535
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,3141
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,3315
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,3228
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,3031
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,2856
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,3503
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,3448
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,2938
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,2900
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,3357
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,5705
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,7662
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,4589
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,3519
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,2727
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,2702
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,2467
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,2768
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,3470
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,3637
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,3472
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,3461
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,3720
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,320
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,294
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,274
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,250
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,249
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,261
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,274
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,304
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,266
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,271
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,293
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,385
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,520
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,374
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,339
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,277
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,293
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,250
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,266
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,307
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,303
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,294
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,293
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,341
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,1182
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,1033
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,1079
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,865
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,856
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,864
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,1028
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,959
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,915
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,942
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,1068
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,1276
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,1516
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,1139
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,1111
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,971
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,970
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,943
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,995
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,1067
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,1130
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,1163
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,1085
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,1267
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,19
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,20
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,14
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,12
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,19
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,24
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,13
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,8
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,14
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,27
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,16
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,11
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,16
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,14
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,16
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,8
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,11
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,21
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,18
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,23
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,43
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,55
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,70
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,120
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,156
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,83
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,69
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,109
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,480
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,911
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,420
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,113
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,36
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,38
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,18
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,39
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,253
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,339
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,224
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,193
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,171
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,36
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,23
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,37
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,71
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,79
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,46
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,24
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,40
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,261
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,467
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,187
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,56
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,18
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,19
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,7
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,16
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,109
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,130
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,94
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,59
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,48
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,2
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,1
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,1
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,3
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,26
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,36
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,39
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,64
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,63
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,30
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,15
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,64
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,211
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,325
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,146
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,41
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,15
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,10
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,6
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,21
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,55
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,90
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,61
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,69
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,49
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,120
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,141
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,157
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,298
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,280
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,128
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,86
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,179
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,1031
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,1682
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,636
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,167
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,56
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,40
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,27
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,58
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,356
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,436
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,258
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,210
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,228
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,26
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,25
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,32
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,45
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,42
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,16
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,20
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,25
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,125
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,164
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,45
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,13
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,6
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,5
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,3
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,8
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,26
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,36
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,19
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,20
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,20
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,64
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,66
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,61
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,116
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,114
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,75
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,44
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,80
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,359
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,569
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,249
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,47
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,24
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,11
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,14
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,34
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,107
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,149
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,107
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,74
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,81
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,332
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,337
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,365
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,714
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,739
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,370
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,281
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,432
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,2318
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,3992
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,1683
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,429
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,127
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,102
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,59
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,126
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,627
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,927
