Category,Setting,Diagnosis,Year,Month,Date,Count
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,10
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,4
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,10
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,10
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,8
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,8
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,7
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,6
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,6
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,7
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,11
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,10
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,1671
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,1490
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,1480
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,1095
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,1116
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,1118
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,1160
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,1216
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,1220
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,1251
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,1288
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,1474
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,1587
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,1243
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,1317
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,1179
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,1250
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,1291
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,1284
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,1387
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,1343
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,1433
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,1399
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,1460
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,1446
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,1241
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,1320
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,1284
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,1239
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,1191
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,1547
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,1424
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,1296
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,1416
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,1650
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,2756
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,3455
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,2161
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,1789
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,1381
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,1468
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,1367
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,1434
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,1720
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,1876
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,1785
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,1705
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,2006
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,697
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,653
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,592
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,505
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,517
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,474
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,554
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,440
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,431
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,461
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,591
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,604
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,649
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,512
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,555
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,516
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,457
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,467
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,475
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,511
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,485
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,550
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,528
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,614
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,651
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,630
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,588
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,548
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,538
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,529
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,571
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,533
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,519
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,551
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,593
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,909
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,953
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,637
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,634
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,522
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,531
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,495
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,536
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,588
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,623
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,567
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,525
Depression,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,583
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,3129
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,2820
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,2882
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,2721
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,2587
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,2510
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,2970
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,2926
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,2473
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,2498
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,2833
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,5064
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,6758
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,3947
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,3209
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,2494
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,2471
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,2306
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,2355
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,2901
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,2966
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,2959
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,2858
Diabetes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,3348
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,5010
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,4557
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,4696
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,4248
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,4009
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,3852
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,4439
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,4286
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,3803
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,3784
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,4392
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,7202
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,9152
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,5521
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,4671
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,3814
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,3821
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,3545
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,3885
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,4459
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,4487
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,4570
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,4546
Hypertension,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,5091
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,106
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,117
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,130
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,110
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,104
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,107
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,101
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,88
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,88
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,112
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,103
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,125
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,182
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,133
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,113
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,93
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,100
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,94
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,89
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,117
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,108
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,106
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,98
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,122
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,139
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,152
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,183
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,163
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,150
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,145
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,154
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,165
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,120
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,121
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,167
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,229
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,305
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,163
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,164
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,142
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,110
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,129
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,112
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,160
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,158
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,147
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,156
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,179
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,20
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,13
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,11
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,11
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,12
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,12
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,26
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,15
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,9
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,17
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,8
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,10
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,14
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,9
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,13
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,7
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,16
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,15
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,875
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,791
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,794
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,775
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,697
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,723
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,1004
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,1027
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,767
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,757
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,927
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,1793
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,2624
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,1466
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,1079
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,748
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,786
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,731
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,763
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,1090
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,1200
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,1045
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,991
Obesity,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,1057
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,3472
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,3235
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,3466
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,3404
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,3136
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,2898
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,3723
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,3581
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,2964
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,2839
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,3426
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,6920
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,9470
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,5111
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,3456
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,2674
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,2589
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,2440
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,2694
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,3639
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,3800
